,AgentID,Step,Age,Edu_level,Gender,Income,Generation,Cohort,Weight,Capital,Brut,Child1,Child2,Mother,Father,Partner,Education,Scenario,Replication,Child1_Edu,Child2_Edu,Child1_Income,Child2_Income,Mother_Edu,Father_Edu,Mother_Income,Father_Income
139,1122,32,0,4,F,37.622,5,7,"[1, 5, 2]","[0.44, 0.035, 0.78]",389.0,,,894,975,1138.0,Lower Tertiary,1,1,,,,,5,2,393.374,17.112
140,1123,32,0,5,M,786.415,4,5,"[6, 4, 7]","[0.8, 0.688, 0.868]",433.0,1259,1326,929,954,1066.0,Upper Tertiary,1,1,5,4,749.756,308.038,1,5,573.507,769.599
141,1124,32,0,5,M,794.979,5,6,"[6, 6, 9]","[0.8, 0.795, 0.952]",475.0,1235,1320,760,759,1068.0,Upper Tertiary,1,1,5,5,772.219,757.302,3,5,711.263,746.131
142,1125,32,0,4,F,791.107,5,6,"[3, 5, 5]","[0.52, 0.742, 0.724]",362.0,1304,1348,931,941,1213.0,Lower Tertiary,1,1,4,3,641.201,642.248,4,2,596.078,639.486
143,1126,33,0,4,F,762.768,5,7,"[9, 7, 4]","[0.76, 0.81, 0.98]",490.0,1393,1441,897,909,1147.0,Lower Tertiary,1,1,5,4,564.134,780.356,5,5,785.22,652.553
144,1127,33,0,5,M,794.878,5,7,"[9, 1, 10]","[0.95, 0.546, 0.962]",481.0,1266,1283,833,826,1052.0,Upper Tertiary,1,1,5,3,355.091,75.242,5,5,793.034,780.513
145,1128,33,0,4,M,10.798,5,6,"[8, 2, 7]","[0.72, 0.008, 0.646]",323.0,1226,1280,939,984,1061.0,Lower Tertiary,1,1,4,4,742.593,719.919,5,5,786.646,774.7
146,1129,33,0,5,M,794.185,5,7,"[4, 9, 5]","[0.7, 0.943, 0.729]",364.0,1384,1421,938,962,1120.0,Upper Tertiary,1,1,5,4,763.447,101.095,5,3,737.509,480.479
147,113,0,29,3,M,279.706,1,2,"[10, 10, 5]","[0.6, 0.35, 0]",304.0,683,707,,,388.0,Upper Secondary,1,1,4,3,663.617,759.039,,,,
148,1130,33,0,4,M,732.166,5,6,"[10, 9, 3]","[0.8, 0.869, 0.228]",114.0,1248,1317,915,1003,1079.0,Lower Tertiary,1,1,4,5,691.781,734.348,4,4,778.91,170.722
149,1131,33,0,1,M,146.56,5,6,"[1, 3, 6]","[0.11, 0.119, 0.882]",441.0,1249,1405,832,865,1069.0,Primary,1,1,5,4,396.063,575.164,4,4,763.49,558.318
150,1132,33,0,4,M,729.936,6,7,"[9, 1, 10]","[0.76, 0.502, 0.942]",471.0,1263,1333,945,976,1055.0,Lower Tertiary,1,1,5,5,679.411,311.476,5,5,715.621,749.271
151,1133,33,0,5,M,589.84,4,5,"[5, 10, 9]","[0.75, 0.737, 0.942]",471.0,1294,1338,794,859,1104.0,Upper Tertiary,1,1,4,5,782.783,799.487,4,4,729.389,734.939
152,1134,33,0,5,F,786.877,5,7,"[8, 7, 5]","[0.9, 0.836, 0.894]",446.0,1298,1321,924,959,1150.0,Upper Tertiary,1,1,4,5,747.116,773.198,3,3,701.45,73.615
153,1135,33,0,4,M,304.029,4,5,"[4, 4, 1]","[0.56, 0.266, 0.307]",153.0,1361,1377,879,886,1004.0,Lower Tertiary,1,1,5,4,581.508,641.749,5,3,537.707,435.079
154,1136,33,0,5,M,793.236,5,6,"[10, 2, 9]","[1.0, 0.595, 0.788]",394.0,1258,1284,861,866,1056.0,Upper Tertiary,1,1,5,5,787.922,759.152,4,5,407.447,789.995
155,1137,33,0,2,M,320.644,5,7,"[1, 7, 6]","[0.22, 0.341, 0.95]",475.0,1241,1329,934,1044,1013.0,Lower Secondary,1,1,3,4,650.549,503.928,1,1,527.165,273.015
156,1138,33,0,4,M,29.384,5,7,"[4, 4, 7]","[0.56, 0.026, 0.954]",476.0,,,847,895,1122.0,Lower Tertiary,1,1,,,,,4,5,684.29,649.606
157,1139,33,0,5,F,274.556,4,6,"[1, 2, 10]","[0.55, 0.206, 0.74]",370.0,1379,1435,920,928,1220.0,Upper Tertiary,1,1,5,5,431.738,396.09,4,5,714.971,790.914
158,114,0,48,1,M,439.717,1,1,"[5, 3, 5]","[0.15, 0.357, 0]",,,,,,,Primary,1,1,,,,,,,,
159,1140,34,0,5,F,571.949,4,6,"[2, 7, 2]","[0.6, 0.608, 0.892]",444.0,1371,,804,842,1156.0,Upper Tertiary,1,1,5,,762.956,,4,4,319.637,509.672
160,1141,34,0,3,F,163.256,4,6,"[1, 7, 4]","[0.33, 0.173, 0.866]",432.0,1363,,839,885,1182.0,Upper Secondary,1,1,3,,23.721,,4,3,467.772,695.144
161,1142,34,0,5,F,780.057,4,5,"[5, 8, 5]","[0.75, 0.878, 0.824]",412.0,1345,,929,954,1226.0,Upper Tertiary,1,1,5,,642.588,,1,5,573.507,769.599
162,1143,34,0,5,F,619.804,6,8,"[1, 9, 8]","[0.55, 0.736, 0.982]",491.0,1350,1385,927,950,1209.0,Upper Tertiary,1,1,5,4,769.385,737.96,5,5,407.928,670.998
163,1144,34,0,4,F,164.401,5,7,"[10, 2, 7]","[0.8, 0.123, 0.978]",489.0,1383,1460,936,987,1284.0,Lower Tertiary,1,1,4,4,181.288,218.452,5,4,602.602,210.959
164,1145,34,0,5,M,709.452,6,7,"[4, 6, 3]","[0.7, 0.709, 0.892]",446.0,1307,1362,949,974,1097.0,Upper Tertiary,1,1,5,5,522.896,749.475,3,5,699.301,706.924
165,1146,34,0,3,F,92.206,5,6,"[4, 6, 6]","[0.42, 0.092, 0.812]",406.0,1325,1373,875,892,1234.0,Upper Secondary,1,1,4,5,59.812,663.793,4,5,710.672,773.011
166,1147,34,0,2,M,141.41,6,7,"[7, 2, 2]","[0.34, 0.106, 0.96]",478.0,1393,1441,952,1026,1126.0,Lower Secondary,1,1,5,4,564.134,780.356,3,3,49.373,302.026
167,1148,34,0,4,F,47.145,5,7,"[5, 7, 2]","[0.6, 0.05, 0.998]",498.0,1370,1424,911,914,1201.0,Lower Tertiary,1,1,2,1,57.48,370.882,5,3,726.858,529.671
168,1149,34,0,5,M,699.749,5,7,"[1, 5, 8]","[0.55, 0.656, 0.944]",472.0,1269,1346,955,994,1008.0,Upper Tertiary,1,1,5,5,601.027,376.026,5,4,68.105,619.151
169,115,0,31,4,M,446.42,1,2,"[4, 5, 9]","[0.56, 0.419, 0]",275.0,571,667,,,369.0,Lower Tertiary,1,1,4,4,321.355,701.125,,,,
170,1150,34,0,5,M,658.469,4,6,"[6, 5, 5]","[0.8, 0.617, 0.68]",340.0,1298,1321,922,930,1134.0,Upper Tertiary,1,1,4,5,747.116,773.198,5,5,462.704,751.559
171,1151,34,0,4,F,1.358,6,8,"[8, 6, 3]","[0.72, 0.001, 0.706]",353.0,,,913,953,1162.0,Lower Tertiary,1,1,,,,,4,5,642.391,407.013
172,1152,35,0,4,F,116.662,5,7,"[3, 2, 8]","[0.52, 0.087, 0.868]",434.0,1403,1429,961,982,1178.0,Lower Tertiary,1,1,5,5,783.27,756.223,4,5,386.413,793.541
173,1153,35,0,5,M,752.014,5,6,"[8, 1, 1]","[0.9, 0.517, 0.705]",351.0,1286,1395,745,757,1101.0,Upper Tertiary,1,1,4,4,334.506,172.438,5,5,576.402,660.502
174,1154,35,0,5,F,760.816,5,7,"[7, 6, 3]","[0.85, 0.761, 0.639]",319.0,1339,1392,955,994,1266.0,Upper Tertiary,1,1,4,5,175.695,559.256,5,4,68.105,619.151
175,1155,35,0,4,F,632.311,5,7,"[4, 8, 2]","[0.56, 0.711, 0.378]",189.0,1351,1366,946,990,1253.0,Lower Tertiary,1,1,5,5,638.558,739.456,4,4,646.315,517.076
176,1156,35,0,4,M,537.57,6,7,"[1, 10, 4]","[0.44, 0.672, 0.814]",407.0,1371,,952,1026,1140.0,Lower Tertiary,1,1,5,,762.956,,3,3,49.373,302.026
177,1157,35,0,2,M,35.796,5,6,"[6, 7, 5]","[0.32, 0.038, 0.812]",406.0,1261,1324,932,1002,1046.0,Lower Secondary,1,1,5,3,523.643,131.968,4,1,281.579,783.754
178,1158,35,0,5,M,275.052,5,6,"[3, 2, 10]","[0.65, 0.206, 0.98]",486.0,1270,1313,939,984,1086.0,Upper Tertiary,1,1,4,4,362.789,218.504,5,5,786.646,774.7
179,1159,35,0,4,F,79.349,6,7,"[3, 9, 4]","[0.52, 0.094, 0.73]",360.0,1352,1399,963,1021,1191.0,Lower Tertiary,1,1,5,4,764.335,623.174,3,5,160.858,782.911
180,116,0,24,1,M,470.686,1,2,"[6, 8, 6]","[0.16, 0.53, 0]",411.0,545,708,,,454.0,Primary,1,1,3,4,590.542,482.618,,,,
181,1160,35,0,5,F,798.084,6,7,"[3, 10, 1]","[0.65, 0.998, 0.777]",384.0,1353,1398,951,968,1187.0,Upper Tertiary,1,1,3,5,799.26,798.931,5,4,615.593,796.929
182,1161,35,0,5,M,358.764,6,8,"[4, 7, 3]","[0.7, 0.381, 0.919]",452.0,1219,1289,960,1051,1017.0,Upper Tertiary,1,1,1,3,279.219,7.161,5,4,370.114,735.289
183,1162,35,0,3,M,63.867,5,6,"[10, 4, 2]","[0.6, 0.056, 0.868]",428.0,,,931,941,1151.0,Upper Secondary,1,1,,,,,4,2,596.078,639.486
184,1163,35,0,4,M,275.717,4,5,"[10, 10, 4]","[0.8, 0.345, 0.773]",382.0,1277,1318,907,933,1107.0,Lower Tertiary,1,1,5,5,762.04,640.646,5,5,391.628,757.457
185,1164,35,0,5,M,733.617,6,7,"[2, 6, 9]","[0.6, 0.734, 0.214]",106.0,1230,1274,940,964,1067.0,Upper Tertiary,1,1,4,4,689.87,728.707,5,5,413.346,791.706
186,1165,35,0,3,M,691.155,5,6,"[2, 4, 3]","[0.36, 0.605, 0.958]",475.0,1257,1273,937,947,1071.0,Upper Secondary,1,1,3,3,320.462,332.873,5,4,772.999,166.021
187,1166,35,0,5,M,636.026,6,7,"[1, 1, 8]","[0.55, 0.437, 0.928]",461.0,1302,1322,965,1010,1109.0,Upper Tertiary,1,1,5,3,724.837,457.437,5,5,705.551,697.925
188,1167,35,0,4,M,96.424,5,7,"[3, 8, 8]","[0.52, 0.108, 0.739]",368.0,,,936,987,1121.0,Lower Tertiary,1,1,,,,,5,4,602.602,210.959
189,1168,35,0,5,M,645.731,4,6,"[3, 1, 2]","[0.65, 0.444, 0.631]",314.0,1260,1354,803,871,1064.0,Upper Tertiary,1,1,3,5,332.16,494.615,4,5,748.551,555.279
190,1169,35,0,4,F,582.309,5,7,"[7, 8, 3]","[0.68, 0.655, 0.906]",451.0,1343,1397,901,978,1264.0,Lower Tertiary,1,1,4,3,768.853,759.418,3,3,288.856,357.82
191,117,0,41,2,F,438.394,1,1,"[7, 6, 4]","[0.34, 0.438, 0]",372.0,,,,,392.0,Lower Secondary,1,1,,,,,,,,
192,1170,35,0,5,M,791.89,5,7,"[9, 2, 1]","[0.95, 0.594, 0.992]",495.0,1285,1382,957,1082,1036.0,Upper Tertiary,1,1,5,5,722.268,764.179,5,5,740.546,785.257
193,1171,35,0,5,F,675.87,6,7,"[7, 7, 4]","[0.85, 0.718, 0.912]",456.0,1402,,945,976,1259.0,Upper Tertiary,1,1,5,,547.685,,5,5,715.621,749.271
194,1172,35,0,5,F,664.187,6,8,"[4, 1, 3]","[0.7, 0.457, 0.982]",490.0,1357,1388,927,950,1244.0,Upper Tertiary,1,1,4,5,564.901,795.853,5,5,407.928,670.998
195,1173,35,0,3,F,197.603,6,8,"[8, 6, 7]","[0.54, 0.198, 0.798]",399.0,1340,1359,966,980,1174.0,Upper Secondary,1,1,5,5,775.094,668.334,3,4,429.805,256.492
196,1174,35,0,5,M,731.792,4,6,"[9, 9, 10]","[0.95, 0.869, 0.586]",292.0,1340,1359,906,921,1173.0,Upper Tertiary,1,1,5,5,775.094,668.334,3,3,653.903,200.2
197,1175,35,0,4,F,740.724,5,7,"[9, 3, 7]","[0.76, 0.602, 0.978]",488.0,1365,1430,938,962,1203.0,Lower Tertiary,1,1,5,5,771.492,534.646,5,3,737.509,480.479
198,1176,36,0,4,F,24.799,4,5,"[6, 5, 10]","[0.64, 0.023, 0.898]",449.0,,,907,933,1248.0,Lower Tertiary,1,1,,,,,5,5,391.628,757.457
199,1177,36,0,3,F,790.502,6,8,"[1, 10, 4]","[0.33, 0.988, 0.289]",144.0,1349,1396,979,1000,1194.0,Upper Secondary,1,1,2,2,798.525,791.862,4,4,743.151,758.568
200,1178,36,0,5,M,719.068,6,8,"[10, 10, 5]","[1.0, 0.899, 0.984]",490.0,1403,1429,969,1039,1152.0,Upper Tertiary,1,1,5,5,783.27,756.223,5,4,786.914,581.074
201,1179,36,0,5,F,403.449,5,6,"[9, 2, 4]","[0.95, 0.303, 0.892]",445.0,1375,1450,973,1042,1205.0,Upper Tertiary,1,1,5,5,181.032,308.902,5,5,404.829,708.224
202,118,0,44,3,F,286.518,1,1,"[8, 1, 8]","[0.54, 0.197, 0]",,,,,,,Upper Secondary,1,1,,,,,,,,
203,1180,36,0,3,M,406.135,5,7,"[3, 5, 6]","[0.39, 0.381, 0.652]",326.0,1301,1342,916,983,1114.0,Upper Secondary,1,1,5,5,713.904,762.218,2,1,204.511,712.464
204,1181,36,0,4,F,729.759,6,8,"[6, 8, 3]","[0.64, 0.821, 0.944]",471.0,1331,1337,972,991,1198.0,Lower Tertiary,1,1,4,4,682.311,718.668,3,4,603.041,404.634
205,1182,36,0,5,M,492.135,5,7,"[1, 2, 3]","[0.55, 0.369, 0.606]",303.0,1363,,956,1040,1141.0,Upper Tertiary,1,1,3,,23.721,,5,3,702.435,626.908
206,1183,36,0,5,F,799.514,6,7,"[9, 7, 4]","[0.95, 0.849, 0.93]",465.0,1406,1469,951,968,1246.0,Upper Tertiary,1,1,5,5,732.952,789.422,5,4,615.593,796.929
207,1184,36,0,5,F,787.422,5,7,"[4, 4, 6]","[0.7, 0.689, 0.948]",474.0,1390,1419,981,995,1216.0,Upper Tertiary,1,1,1,4,176.515,175.706,5,4,772.408,783.767
208,1185,36,0,5,M,765.384,6,7,"[7, 7, 8]","[0.85, 0.813, 0.974]",487.0,1271,1290,949,974,1006.0,Upper Tertiary,1,1,3,1,748.689,760.31,3,5,699.301,706.924
209,1186,36,0,5,F,790.724,5,7,"[5, 6, 8]","[0.75, 0.791, 0.912]",456.0,1368,1426,957,1082,1232.0,Upper Tertiary,1,1,5,5,793.107,796.766,5,5,740.546,785.257
210,1187,36,0,3,M,372.49,6,8,"[6, 5, 1]","[0.48, 0.349, 0.434]",217.0,1353,1398,966,980,1160.0,Upper Secondary,1,1,3,5,799.26,798.931,3,4,429.805,256.492
211,1188,36,0,5,F,638.63,6,8,"[7, 3, 10]","[0.85, 0.519, 0.834]",417.0,1408,1434,948,993,1210.0,Upper Tertiary,1,1,5,4,625.063,635.682,4,4,651.96,670.051
212,1189,37,0,4,F,81.698,5,7,"[9, 2, 2]","[0.76, 0.061, 0.994]",497.0,1347,1387,956,1040,1249.0,Lower Tertiary,1,1,3,2,24.442,91.191,5,3,702.435,626.908
213,119,0,22,3,M,465.311,1,2,"[5, 7, 3]","[0.45, 0.494, 0]",307.0,614,,,,232.0,Upper Secondary,1,1,5,,576.788,,,,,
214,1190,37,0,5,M,368.227,5,7,"[6, 6, 4]","[0.8, 0.368, 0.72]",360.0,1293,1335,977,985,1100.0,Upper Tertiary,1,1,4,5,28.907,297.396,5,5,747.77,357.553
215,1191,37,0,5,M,644.432,5,7,"[6, 6, 8]","[0.8, 0.644, 0.768]",383.0,1352,1399,970,1102,1159.0,Upper Tertiary,1,1,5,4,764.335,623.174,3,5,506.214,471.242
216,1192,37,0,5,F,648.419,6,8,"[6, 3, 8]","[0.8, 0.527, 0.988]",494.0,1407,1427,948,993,1254.0,Upper Tertiary,1,1,5,5,731.39,771.209,4,4,651.96,670.051
217,1193,37,0,5,F,785.274,6,8,"[6, 4, 10]","[0.8, 0.687, 0.796]",398.0,1355,1389,967,1037,1215.0,Upper Tertiary,1,1,4,4,668.985,649.717,5,3,711.19,784.15
218,1194,37,0,4,M,2.777,5,6,"[1, 7, 5]","[0.44, 0.003, 0.548]",273.0,1349,1396,819,862,1177.0,Lower Tertiary,1,1,2,2,798.525,791.862,4,5,62.713,352.147
219,1195,37,0,5,F,720.261,6,7,"[8, 7, 9]","[0.9, 0.765, 0.435]",217.0,1378,1432,940,964,1257.0,Upper Tertiary,1,1,5,4,514.057,118.025,5,5,413.346,791.706
220,1196,37,0,5,F,798.062,6,8,"[8, 1, 3]","[0.9, 0.549, 0.998]",499.0,1358,1369,986,1047,1289.0,Upper Tertiary,1,1,5,4,230.003,63.257,4,5,778.281,794.6
221,1197,37,0,4,F,164.354,6,7,"[1, 10, 7]","[0.44, 0.205, 0.865]",431.0,1360,1394,963,1021,1256.0,Lower Tertiary,1,1,5,4,173.696,243.977,3,5,160.858,782.911
222,1198,37,0,5,M,359.311,5,7,"[6, 7, 2]","[0.8, 0.382, 0.844]",421.0,1331,1337,961,982,1181.0,Upper Tertiary,1,1,4,4,682.311,718.668,4,5,386.413,793.541
223,1199,37,0,3,M,749.196,6,7,"[7, 3, 10]","[0.51, 0.609, 0.984]",492.0,1243,1297,971,1027,1060.0,Upper Secondary,1,1,2,1,107.256,3.713,4,5,566.018,746.909
224,12,0,18,5,M,392.862,1,3,"[5, 7, 6]","[0.75, 0.417, 0]",244.0,500,573,,,21.0,Upper Tertiary,1,1,5,4,526.903,323.696,,,,
225,120,0,57,5,M,699.092,1,1,"[9, 8, 4]","[0.95, 0.786, 0]",15.0,,,,,,Upper Tertiary,1,1,,,,,,,,
226,1200,37,0,4,F,40.209,5,7,"[8, 10, 7]","[0.72, 0.05, 0.768]",383.0,1364,1423,989,1034,1231.0,Lower Tertiary,1,1,5,5,502.979,143.112,5,4,403.952,235.197
227,1201,37,0,3,M,690.359,5,7,"[9, 4, 8]","[0.57, 0.604, 0.876]",438.0,1370,1424,916,983,1148.0,Upper Secondary,1,1,2,1,57.48,370.882,2,1,204.511,712.464
228,1202,38,0,5,F,532.055,5,7,"[9, 9, 4]","[0.95, 0.632, 0.914]",457.0,1376,1535,946,990,1263.0,Upper Tertiary,1,1,5,5,775.988,646.966,4,4,646.315,517.076
229,1203,38,0,3,M,781.487,6,8,"[7, 6, 5]","[0.51, 0.781, 0.896]",447.0,1365,1430,979,1000,1175.0,Upper Secondary,1,1,5,5,771.492,534.646,4,4,743.151,758.568
230,1204,38,0,3,F,28.589,5,7,"[3, 3, 7]","[0.39, 0.023, 0.96]",480.0,1374,1486,988,1048,1240.0,Upper Secondary,1,1,5,5,774.442,582.662,4,3,202.01,118.448
231,1205,38,0,4,M,312.689,5,7,"[3, 1, 3]","[0.52, 0.215, 0.966]",483.0,1375,1450,989,1034,1179.0,Lower Tertiary,1,1,5,5,181.032,308.902,5,4,403.952,235.197
232,1206,38,0,5,M,789.036,5,7,"[4, 1, 8]","[0.7, 0.542, 0.77]",385.0,1282,1380,981,995,1105.0,Upper Tertiary,1,1,4,5,26.951,660.653,5,4,772.408,783.767
233,1207,38,0,5,F,799.612,6,7,"[9, 8, 2]","[0.95, 0.9, 0.972]",485.0,1409,1420,971,1027,1218.0,Upper Tertiary,1,1,5,4,711.086,186.6,4,5,566.018,746.909
234,1208,38,0,4,M,792.978,6,8,"[8, 1, 2]","[0.72, 0.545, 0.884]",442.0,1327,,967,1037,1115.0,Lower Tertiary,1,1,4,,661.124,,5,3,711.19,784.15
235,1209,39,0,5,M,207.772,5,7,"[3, 10, 8]","[0.65, 0.26, 0.694]",347.0,1350,1385,988,1048,1143.0,Upper Tertiary,1,1,5,4,769.385,737.96,4,3,202.01,118.448
236,121,0,22,2,F,290.353,1,2,"[10, 10, 8]","[0.4, 0.363, 0]",353.0,522,626,,,161.0,Lower Secondary,1,1,3,5,667.85,422.244,,,,
237,1210,39,0,4,M,20.679,6,7,"[1, 9, 10]","[0.44, 0.025, 0.888]",444.0,1408,1434,998,1025,1188.0,Lower Tertiary,1,1,5,4,625.063,635.682,3,5,146.611,228.96
238,1211,39,0,4,F,767.492,5,6,"[1, 9, 5]","[0.44, 0.911, 0.478]",238.0,1356,1401,996,1045,1225.0,Lower Tertiary,1,1,4,5,696.502,710.399,4,5,629.139,295.039
239,1212,39,0,5,F,447.142,6,8,"[2, 5, 9]","[0.6, 0.419, 0.825]",411.0,1344,1372,960,1051,1219.0,Upper Tertiary,1,1,4,5,524.63,746.69,5,4,370.114,735.289
240,1213,39,0,4,M,167.456,5,6,"[1, 7, 4]","[0.44, 0.178, 0.984]",491.0,1304,1348,973,1042,1125.0,Lower Tertiary,1,1,4,3,641.201,642.248,5,5,404.829,708.224
241,1214,39,0,4,F,750.745,6,7,"[5, 7, 2]","[0.6, 0.798, 0.87]",434.0,1391,1439,1001,1019,1236.0,Lower Tertiary,1,1,5,5,613.06,739.835,5,4,798.0,382.007
242,1215,39,0,4,M,183.889,5,7,"[6, 8, 8]","[0.64, 0.207, 0.66]",330.0,1355,1389,977,985,1193.0,Lower Tertiary,1,1,4,4,668.985,649.717,5,5,747.77,357.553
243,1216,40,0,5,M,590.684,6,7,"[8, 5, 3]","[0.9, 0.554, 0.98]",490.0,1390,1419,999,1088,1184.0,Upper Tertiary,1,1,1,4,176.515,175.706,1,5,240.906,632.677
244,1217,40,0,5,F,521.646,6,7,"[4, 10, 5]","[0.7, 0.652, 0.648]",324.0,1367,1431,1033,1089,1221.0,Upper Tertiary,1,1,5,5,682.202,671.923,4,5,169.934,605.466
245,1218,40,0,4,M,705.585,6,8,"[7, 3, 6]","[0.68, 0.573, 0.936]",468.0,1409,1420,1011,1087,1207.0,Lower Tertiary,1,1,5,4,711.086,186.6,4,5,614.866,409.846
246,1219,40,0,1,M,279.219,7,9,"[4, 9, 4]","[0.14, 0.332, 0.782]",390.0,1344,1372,1017,1161,1212.0,Primary,1,1,4,5,524.63,746.69,5,5,451.987,358.764
247,122,0,23,3,M,639.489,1,2,"[9, 6, 10]","[0.57, 0.639, 0]",179.0,721,,,,461.0,Upper Secondary,1,1,5,,557.849,,,,,
248,1220,41,0,5,M,680.678,6,7,"[5, 3, 5]","[0.75, 0.553, 0.233]",116.0,1379,1435,998,1025,1139.0,Upper Tertiary,1,1,5,5,431.738,396.09,3,5,146.611,228.96
249,1221,41,0,3,M,300.027,5,7,"[3, 6, 8]","[0.39, 0.3, 0.635]",317.0,1367,1431,1032,1083,1217.0,Upper Secondary,1,1,5,5,682.202,671.923,3,3,277.494,215.268
250,1222,41,0,4,F,437.71,5,7,"[4, 6, 7]","[0.56, 0.438, 0.914]",457.0,1418,1480,1085,1099,1345.0,Lower Tertiary,1,1,5,4,503.962,89.21,5,2,735.709,574.497
251,1223,41,0,5,F,532.908,6,7,"[10, 6, 6]","[1.0, 0.533, 0.78]",387.0,1417,1517,1020,1074,1381.0,Upper Tertiary,1,1,5,5,479.161,609.415,3,5,21.695,775.168
252,1224,41,0,1,F,589.668,6,7,"[5, 1, 8]","[0.15, 0.405, 0.787]",391.0,1520,1528,1041,1072,1299.0,Primary,1,1,5,4,599.116,38.385,1,1,56.285,200.698
253,1225,41,0,5,M,665.029,6,7,"[8, 3, 8]","[0.9, 0.54, 0.135]",67.0,1356,1401,1022,1084,1211.0,Upper Tertiary,1,1,4,5,696.502,710.399,4,5,15.425,703.334
254,1226,41,0,4,M,742.593,6,7,"[9, 2, 8]","[0.76, 0.557, 0.757]",377.0,1345,,1061,1128,1142.0,Lower Tertiary,1,1,5,,642.588,,2,4,539.336,10.798
255,1227,41,0,5,F,643.576,5,6,"[8, 9, 1]","[0.9, 0.764, 0.687]",343.0,1425,1452,1009,1078,1338.0,Upper Tertiary,1,1,4,5,748.777,726.268,5,5,776.833,769.852
256,1228,41,0,5,F,525.498,6,7,"[8, 10, 4]","[0.9, 0.657, 0.366]",183.0,1412,1468,999,1088,1316.0,Upper Tertiary,1,1,4,5,698.117,703.048,1,5,240.906,632.677
257,1229,41,0,3,F,531.36,5,7,"[7, 8, 9]","[0.51, 0.598, 0.968]",482.0,1442,1453,1062,1098,1294.0,Upper Secondary,1,1,4,5,715.18,789.982,4,4,113.438,192.426
258,123,0,21,4,M,640.828,1,2,"[7, 2, 4]","[0.68, 0.481, 0]",196.0,586,719,,,182.0,Lower Tertiary,1,1,4,5,36.495,543.821,,,,
259,1230,41,0,4,F,689.87,7,8,"[2, 2, 7]","[0.48, 0.517, 0.996]",496.0,1433,1485,1067,1164,1340.0,Lower Tertiary,1,1,5,5,789.159,777.859,3,5,590.309,733.617
260,1231,41,0,3,M,135.017,6,8,"[2, 3, 7]","[0.36, 0.11, 0.851]",424.0,1364,1423,1005,1065,1200.0,Upper Secondary,1,1,5,5,502.979,143.112,3,4,380.214,4.549
261,1232,41,0,5,M,791.13,5,7,"[10, 10, 8]","[1.0, 0.989, 0.897]",446.0,1368,1426,1028,1077,1186.0,Upper Tertiary,1,1,5,5,793.107,796.766,5,4,653.765,791.079
262,1233,41,0,4,F,585.025,5,7,"[7, 3, 1]","[0.68, 0.475, 0.604]",300.0,1440,1467,1053,1059,1323.0,Lower Tertiary,1,1,4,4,763.804,743.357,3,3,207.138,156.844
263,1234,41,0,5,M,460.609,5,7,"[8, 4, 7]","[0.9, 0.403, 0.839]",418.0,1325,1373,1081,1096,1146.0,Upper Tertiary,1,1,4,5,59.812,663.793,4,4,159.147,260.772
264,1235,41,0,5,F,772.219,6,7,"[1, 9, 6]","[0.55, 0.917, 0.755]",376.0,1414,1493,1068,1124,1287.0,Upper Tertiary,1,1,3,4,745.968,771.588,3,5,746.803,794.979
265,1236,41,0,5,M,728.347,5,7,"[10, 8, 1]","[1.0, 0.819, 0.934]",466.0,1391,1439,1092,1113,1214.0,Upper Tertiary,1,1,5,5,613.06,739.835,5,5,733.218,493.302
266,1237,41,0,4,F,733.806,6,8,"[9, 1, 10]","[0.76, 0.504, 0.931]",462.0,1438,1454,1054,1106,1275.0,Lower Tertiary,1,1,4,4,709.809,668.301,2,4,263.641,787.843
267,1238,41,0,4,F,513.776,5,7,"[5, 2, 8]","[0.6, 0.385, 0.966]",480.0,1472,1490,1018,1057,1325.0,Lower Tertiary,1,1,4,4,583.401,454.341,5,4,654.66,326.545
268,1239,41,0,5,F,662.84,6,7,"[2, 4, 10]","[0.6, 0.58, 0.877]",433.0,1437,1471,1091,1119,1281.0,Upper Tertiary,1,1,5,4,436.159,259.665,5,1,771.379,374.543
269,124,0,55,1,F,276.358,1,1,"[1, 7, 2]","[0.11, 0.294, 0]",499.0,,,,,245.0,Primary,1,1,,,,,,,,
270,1240,41,0,5,M,435.394,5,6,"[9, 3, 8]","[0.95, 0.354, 0.929]",459.0,1374,1486,996,1045,1204.0,Upper Tertiary,1,1,5,5,774.442,582.662,4,5,629.139,295.039
271,1241,41,0,3,F,650.549,6,8,"[7, 8, 4]","[0.51, 0.732, 0.828]",409.0,1447,1481,1013,1137,1286.0,Upper Secondary,1,1,3,4,721.324,769.865,4,2,271.481,320.644
272,1242,41,0,3,F,729.31,6,7,"[3, 10, 7]","[0.39, 0.912, 0.814]",403.0,1428,1455,1001,1019,1317.0,Upper Secondary,1,1,4,4,778.164,786.684,5,4,798.0,382.007
273,1243,41,0,2,F,107.256,7,8,"[7, 7, 8]","[0.34, 0.114, 0.879]",436.0,1436,1475,1060,1199,1274.0,Lower Secondary,1,1,5,3,685.022,391.083,5,3,741.843,749.196
274,1244,41,0,4,M,242.806,5,6,"[9, 10, 5]","[0.76, 0.304, 0.905]",450.0,1357,1388,1007,1075,1172.0,Lower Tertiary,1,1,4,5,564.901,795.853,5,1,504.166,317.635
